ra dec u g r i z 
248.07849275 40.77195138 18.06517 18.209427 18.627365 18.968712 19.243395 
248.15481611 31.08861322 19.183632 18.782627 18.953669 19.014906 19.212048 
248.1818979 47.51689428 19.203886 18.825201 18.878922 18.952673 19.164137 
248.20554859 25.7844794 19.779791 19.650194 19.993244 20.335024 20.451628 
248.21367928 36.97171814 20.158751 19.926311 20.211718 20.454239 20.692572 
248.23567874 25.50298398 19.302164 19.247473 19.652018 19.91938 20.382376 
248.2714777 25.63761369 20.358917 19.967119 20.216583 20.422548 20.595234 
248.29401535 37.59854851 18.283646 18.622292 19.090405 19.411068 19.605019 
248.30459839 28.70417228 19.890158 20.19351 20.663084 21.09617 22.547905 
248.30591457 33.5860056 19.022474 19.292646 19.687977 20.045601 20.004013 
248.31078518 12.26379621 19.312906 18.906199 19.187124 19.447124 19.728859 
248.32999971 -0.1025119 19.9349 20.058708 20.388481 20.718695 20.794554 
248.34762576 14.65722101 19.33334 18.908581 18.855661 18.916544 19.038544 
248.36686721 23.56289706 17.473366 17.550095 17.937866 18.225965 18.55088 
248.37201167 33.72918826 19.939453 19.638102 19.851112 20.021025 19.87904 
248.39760297 35.06275209 19.322107 18.871843 18.873285 18.969509 19.014935 
248.39883874 21.68269618 19.806322 20.032852 20.440264 20.777407 21.166311 
248.3993872 28.86558926 18.717201 18.335808 18.559456 18.760851 19.039951 
248.39979137 34.65515158 20.230671 19.938951 20.183058 20.494757 20.536011 
248.43331755 13.58098988 19.598364 19.441998 19.7384 20.011396 20.111538 
248.45039768 22.09024087 19.312666 18.859211 18.91131 19.08791 19.271784 
248.48836324 15.42427713 20.749792 20.458273 20.748348 20.830032 21.086498 
248.49376139 38.5971903 20.34293 20.050316 20.194813 20.501389 20.585943 
248.52543009 12.63247414 19.149645 18.978716 19.273005 19.596197 19.654156 
248.53684836 14.04123077 20.707853 20.382828 20.374842 20.315462 20.419334 
248.55668335 13.20735841 21.122442 20.470039 20.636143 20.811424 21.043264 
248.57605557 36.97424229 20.529892 20.041914 20.139965 20.234743 20.357567 
248.57971162 40.59968299 19.774511 19.68017 20.085609 20.355297 20.638918 
248.59162605 34.99897354 20.159901 19.947691 20.245745 20.542734 20.813547 
248.61200525 13.74319677 20.270756 20.151106 20.403677 20.826696 20.809124 
248.61708589 24.37785092 19.637924 19.103882 19.182552 19.28546 19.605461 
248.61940449 39.60622446 19.951115 19.744596 20.083849 20.392885 20.740484 
248.62433867 29.97697166 20.515352 20.049788 20.162672 20.3979 20.753765 
248.65611821 12.75631524 19.820145 19.556143 19.523417 19.611338 19.749363 
248.79333009 28.02611207 16.936945 16.782358 17.143932 17.376873 17.726025 
248.86513017 22.59189057 18.517139 18.461292 18.807943 19.09911 19.37323 
248.8816518 33.95943911 19.575525 19.316984 19.621202 19.852541 20.057018 
248.89769385 16.03069082 18.760807 18.474951 18.741543 19.009474 19.317244 
248.91177557 28.546425 19.773907 19.89941 20.314095 20.71986 21.063005 
248.92375108 24.27890857 19.671307 19.204977 19.01866 19.007145 19.041855 
248.9273769 26.38271042 18.190676 18.455061 18.844263 19.094038 19.460112 
248.93593592 23.02064394 19.852121 19.722902 20.046476 20.304693 20.610111 
248.93882974 22.16123569 18.998865 18.596647 18.870653 19.065016 19.21756 
248.94093974 42.16011511 19.526468 19.031404 18.877287 18.901318 18.934381 
248.96124632 14.25826648 20.176447 19.72901 19.802389 19.947765 20.055447 
248.9907542 14.98446339 19.475426 19.140373 19.096516 19.1898 19.473618 
249.00820007 15.84544124 20.734739 20.331255 20.477474 20.725653 20.429451 
249.01819013 25.61120133 18.236679 18.164621 18.555237 18.833288 19.187658 
249.03337966 15.74915655 20.397676 20.417629 20.779055 21.026575 22.550835 
249.04462009 16.32393776 19.600719 19.135431 19.103849 19.123964 19.218769 
249.07772598 41.36471523 17.987495 18.440514 18.984356 19.38657 19.818747 
249.08278102 29.90266822 18.215807 17.75717 17.830702 17.897449 18.046383 
249.1146216 26.14239727 18.194124 18.40604 18.883743 19.148926 19.509499 
249.11534229 -0.49731601 18.832655 18.622574 18.871861 19.094368 19.45652 
249.12534031 23.88232142 20.737627 20.350811 20.58654 20.75083 21.045771 
249.12755777 20.82223696 19.519526 19.044704 18.887522 18.854492 18.924715 
249.13106814 23.11534068 17.444263 17.222355 17.484835 17.780941 18.015457 
249.13201822 28.40208679 19.249758 18.835316 18.927464 19.092754 19.143816 
249.14290401 28.92809031 20.362352 20.06531 20.443207 20.705498 20.764223 
249.17522227 28.44613391 19.409706 19.039692 19.263905 19.554943 19.867786 
249.22260241 40.0778419 19.404255 18.852434 18.744043 18.722458 18.859171 
249.22971306 20.56575653 18.717993 18.310402 18.256632 18.32136 18.352425 
249.24691829 31.23715899 20.186262 20.211315 20.626625 20.974091 21.15012 
249.24698201 35.75550282 18.377859 18.292736 18.645287 18.892723 19.260555 
249.24898511 28.86980089 20.674509 20.310871 20.591827 20.87311 21.137091 
249.30384916 27.53108413 18.891233 18.519543 18.528349 18.586555 18.685856 
249.30466498 34.30398783 20.513468 20.027229 19.965946 20.040239 20.415932 
249.31445078 30.62063045 19.115566 18.936216 19.309624 19.59049 19.866602 
249.31728178 26.68983637 18.804758 18.323427 18.501266 18.702261 18.96596 
249.3177169 40.26693369 18.605528 18.637735 19.04207 19.349297 19.73654 
249.35129414 16.0483302 20.711338 20.420946 20.582428 20.759998 20.749367 
249.35427686 14.021835 19.677919 19.832817 20.237982 20.558382 20.697561 
249.39668433 14.61693246 19.4736 19.040836 19.071875 19.101187 19.321644 
249.40417488 35.39881633 20.101923 19.999083 20.269482 20.469063 20.904049 
249.41939698 37.48152724 19.016184 18.762276 19.116096 19.338913 19.745205 
249.45685615 28.60485824 19.990799 19.592651 19.808252 20.027864 20.263691 
249.45875885 26.74257878 20.219263 19.604551 19.638582 19.755037 19.914127 
249.46135573 44.04651326 19.510452 19.093548 19.040335 19.114271 19.19533 
249.46135695 28.32496641 19.943298 19.768003 20.152498 20.381628 20.666405 
249.48043071 27.57223863 20.222563 19.817614 20.094776 20.319599 20.720337 
249.4835779 31.56837831 19.261431 18.905933 19.153103 19.423946 19.785345 
249.48777549 30.4873625 19.606962 19.567196 19.832893 20.192919 20.188717 
249.49490562 27.66575627 19.562508 19.286695 19.558393 19.863176 20.012419 
249.51949595 21.97930061 20.263933 19.800098 19.728031 19.785278 20.132738 
249.52667114 43.21730246 19.085041 18.692282 18.723417 18.78998 18.942865 
249.58485842 33.29489961 19.813204 20.100161 20.518543 20.844761 20.914589 
249.60206353 32.12948874 19.770802 19.438318 19.572651 19.531265 19.674807 
249.60963117 35.00331681 14.275187 14.617888 15.089282 15.424979 15.736388 
249.64263076 11.41683822 19.253635 19.135252 19.417187 19.717417 19.846586 
249.68051692 21.84617855 18.937735 18.505287 18.487804 18.52383 18.649284 
249.68927511 11.88793807 19.744059 19.715441 20.053171 20.325245 20.877048 
249.69005775 35.00541012 19.841372 19.441208 19.509769 19.545418 19.76992 
249.71388531 35.17443423 20.291048 20.21876 20.650888 20.87706 21.674679 
249.726008 41.58230698 19.655876 19.217632 19.137533 19.114899 19.265711 
249.73964872 10.79622901 20.350489 19.867277 19.791571 19.799448 19.766535 
249.74991034 22.60217171 20.077097 19.690243 19.890966 20.111664 20.336237 
249.78720833 32.79743322 19.361456 18.91011 18.880806 18.892223 18.957098 
249.79213696 31.99648033 17.528387 17.97192 18.478071 18.835859 19.133343 
249.80974668 32.92172192 19.400993 18.940817 18.942059 18.968904 19.032135 
249.82931788 45.89485366 19.460068 18.994091 19.075218 19.173786 19.301083 
249.83454673 40.51154427 17.483761 17.069237 17.03326 17.092819 17.158577 
249.84028157 25.82461927 20.56613 20.248177 20.202869 20.281002 20.45167 
249.89531428 12.94637804 20.551514 20.071766 20.035254 20.031086 20.234056 
249.89994712 25.46331052 20.072962 20.374487 20.848684 21.299955 21.069366 
249.9317136 11.40550841 19.716455 20.080326 20.497019 20.784725 21.207458 
249.9937788 23.01644472 20.068007 19.492136 19.302128 19.258835 19.319521 
249.99551905 33.27279329 19.583157 19.109953 19.06732 19.075911 19.226244 
249.99965782 20.8751181 19.841866 19.326569 19.216335 19.224316 19.443979 
250.0032228 40.63627474 19.632343 19.770411 20.178707 20.574123 21.121494 
250.0068796 23.47158322 19.199282 18.836409 19.091949 19.335045 19.582502 
250.05997033 33.29106662 19.080063 18.947506 19.270866 19.525757 19.855238 
250.07578323 33.67520092 19.93667 19.501455 19.630886 19.808996 20.058136 
250.07850182 22.83968598 19.720285 19.239162 19.068373 19.083466 19.211624 
250.08572163 33.334438 19.553871 19.13163 19.450308 19.668463 19.844831 
250.12924907 25.60470248 20.493032 20.143808 20.403494 20.633156 21.0131 
250.1651756 13.40937334 19.946333 19.475069 19.413809 19.4238 19.552197 
250.22754871 38.14522126 18.802629 18.372562 18.420938 18.539589 18.782175 
250.23489848 35.0917387 20.254446 20.102863 20.493332 20.798695 21.142756 
250.24252163 36.85652971 19.569275 19.502373 19.863636 20.199181 20.232359 
250.25576277 35.76452226 20.045897 19.777943 20.081591 20.280632 20.676952 
250.26996835 21.51736371 18.86874 18.413975 18.480133 18.627544 18.763256 
250.27888315 27.91554974 20.252522 19.858219 20.090084 20.249208 20.218571 
250.29158343 30.25119459 20.496119 20.235767 20.258667 20.557751 21.197943 
250.30840444 13.51354147 20.27317 19.922918 19.885889 19.971336 19.794447 
250.31505804 35.36127016 19.527065 19.059357 19.164585 19.345165 19.482172 
250.34017229 46.24171618 19.621138 19.247887 19.153505 19.219992 19.376469 
250.35508897 40.90167715 18.992531 18.615362 18.605667 18.662285 18.748571 
250.35616087 36.68779258 18.178038 18.440256 18.941305 19.290781 19.628511 
250.41279766 25.20576283 19.466808 19.817669 20.300076 20.59988 21.089149 
250.41635895 21.16998914 19.969376 19.724335 20.035009 20.284142 20.289646 
250.41832285 35.92855901 20.434311 20.042032 20.261978 20.374239 20.409836 
250.45271341 21.39442469 20.557951 20.40468 20.644073 20.976576 21.226324 
250.46272957 13.60692105 18.41988 18.538805 18.92415 19.241341 19.71987 
250.50123693 20.38114241 19.926918 19.413507 19.566906 19.806883 20.054972 
250.50662809 34.90677524 19.379566 19.206499 19.56044 19.828337 20.008738 
250.51462512 36.69421832 19.246353 19.080339 19.34926 19.751177 19.973812 
250.56927855 22.94108195 17.460457 17.082987 17.30969 17.482363 17.656641 
250.58257005 12.89670194 20.011389 19.492384 19.568705 19.713379 19.838964 
250.60289278 23.23318392 16.959158 17.209923 17.687807 18.024273 18.31975 
250.6059562 34.68563358 19.06955 18.675108 18.601889 18.590427 18.646616 
250.6547556 28.11527008 19.536102 19.095432 19.107986 19.191584 19.262804 
250.66126834 45.73769771 19.06118 18.649471 18.692095 18.79855 18.968529 
250.67462819 37.24210209 19.698982 19.149328 19.010715 18.988455 19.037939 
250.70253664 38.40312731 18.016428 17.943832 18.273895 18.560055 18.850517 
250.72670023 35.66159548 20.640539 20.226244 20.482222 20.748201 21.388645 
250.72988408 39.51812729 17.26198 17.363775 17.791546 18.106144 18.464884 
250.74285077 31.93156233 17.292114 17.438005 17.868908 18.217978 18.501648 
250.75909249 13.73845168 19.456556 19.078283 19.255358 19.457096 19.618881 
250.76357633 13.40040472 19.524124 19.325891 19.644178 19.960917 20.130013 
250.78088145 37.33756288 19.569548 19.117245 19.131357 19.203016 19.278145 
250.80141226 27.57747268 19.932678 19.548838 19.753698 19.99411 20.075258 
250.8278545 19.82111047 19.799141 19.207579 19.005125 18.956049 18.979286 
250.97487291 32.04296718 19.599905 19.137587 19.220877 19.38134 19.518442 
251.03030406 20.74326484 20.047964 19.541964 19.539204 19.568861 19.773273 
251.04826471 33.01986817 19.021851 19.05625 19.401155 19.675343 19.963696 
251.06604546 33.38242599 19.601597 19.495358 19.790564 20.119442 20.26638 
251.07861638 38.70852872 17.952969 17.793264 18.142647 18.426125 18.683115 
251.08158732 26.13289507 20.563862 20.023054 20.033655 19.956024 20.303228 
251.10860371 24.10576009 19.738554 19.461666 19.747498 19.928976 20.176483 
251.13859463 20.81211218 19.053034 18.946602 19.269375 19.588572 19.899776 
251.16496281 19.59816423 20.110579 19.923079 20.225588 20.427992 20.817072 
251.18571357 13.52383758 20.276333 20.364569 20.726971 21.147137 21.621405 
251.20870907 20.6918282 19.854519 19.472816 19.718641 19.906876 20.216043 
251.21213282 23.42820416 18.294868 18.184248 18.550751 18.835131 19.191647 
251.27948353 37.81293458 20.172249 20.061178 20.435953 20.74943 20.665962 
251.28575781 29.39134456 19.147148 18.575752 18.446224 18.410717 18.395163 
251.34327367 24.65109722 19.944536 19.813601 20.164938 20.422268 20.554279 
251.3571987 22.89156281 19.490299 19.623075 20.000246 20.297846 20.716713 
251.37507193 38.27069247 20.161228 19.821114 20.048882 20.348423 20.39127 
251.4072157 29.9116706 18.493322 18.070753 18.362534 18.629078 18.966496 
251.48315633 28.87768273 19.65867 19.437275 19.755775 19.992025 20.321589 
251.48988535 64.2467588 19.113348 18.703695 18.714779 18.753607 18.998117 
251.54484192 44.55605651 17.717901 18.180941 18.755732 19.144903 19.477978 
251.55362117 26.54146307 18.81933 18.520374 18.434557 18.526394 18.696894 
251.5917499 13.35223488 19.428553 19.637234 20.077919 20.278631 20.130833 
251.59951458 28.03640223 19.966167 19.339252 19.054379 18.957123 19.008602 
251.60778939 21.39602327 20.377625 19.933079 20.092691 20.27928 20.781538 
251.63061747 21.8568472 19.105371 18.66844 18.717337 18.814651 18.885967 
251.64503797 35.49612914 19.233047 18.972919 19.249542 19.521633 19.522409 
251.66615442 33.36473827 19.857534 19.843851 20.22175 20.489435 20.550785 
251.70231789 35.58785466 19.784782 19.726974 20.075783 20.350624 20.782585 
251.76112052 22.2516115 20.516821 20.103281 20.142498 20.197313 20.27483 
251.80480565 32.32880369 20.403147 20.118496 20.429869 20.657373 20.745384 
251.86179197 37.06030058 20.54961 20.101091 20.11051 20.17671 20.339369 
251.92620045 31.62100116 19.705082 19.302809 19.362314 19.428791 19.460297 
252.00404805 35.73211033 20.309893 19.921906 19.95578 20.036936 20.083782 
252.01291016 23.56268783 19.683403 19.222466 19.413177 19.621078 19.819248 
252.11351613 19.35530255 20.793768 20.343552 20.381046 20.57719 20.78241 
252.12462332 32.17500925 18.381557 18.336933 18.681192 18.98918 19.240204 
252.12533967 23.77020248 19.954529 19.537037 19.766348 19.938919 20.181398 
252.12707333 18.99970945 19.250162 18.779713 18.68508 18.637569 18.690678 
252.12742454 23.12766942 19.16605 19.299936 19.757366 20.111626 21.002958 
252.20111623 44.04610175 18.374676 18.535299 18.944313 19.271488 19.622295 
252.23496689 35.72419082 20.58284 20.302462 20.435913 20.57666 21.937881 
252.24288454 36.80707622 18.127037 17.667412 17.691957 17.771305 17.931278 
252.31586474 20.06513009 18.922047 18.495848 18.495962 18.516348 18.636219 
252.35688234 31.15900982 19.046076 18.423199 18.465542 18.577217 18.669367 
252.50814204 18.88648411 19.862173 19.524851 19.792969 20.011965 20.242668 
252.50958902 23.85773355 19.52441 19.085278 19.277298 19.405893 19.842327 
252.51070112 42.04732315 19.253376 18.922729 18.983959 19.048149 19.24696 
252.53124165 19.89909328 20.788582 20.376881 20.417786 20.427773 20.522545 
252.57449585 18.68788489 20.432631 20.384212 20.705271 20.901108 20.797815 
252.58553836 30.17256415 18.463215 18.108231 18.23481 18.405287 18.617109 
252.62102198 37.47041723 20.225882 19.75898 20.036921 20.230915 20.40003 
252.62155197 38.10525738 19.435446 19.018646 19.203524 19.43104 19.625429 
252.62413385 27.83402983 19.069998 19.212746 19.621971 19.939199 20.159182 
252.64779893 35.96891334 20.762003 20.402567 20.430387 20.629873 20.584345 
252.64793479 29.70509087 19.492041 19.198736 19.422905 19.620247 20.076319 
252.71518974 25.27449255 19.367271 19.065836 19.379271 19.628794 19.951864 
252.74451151 33.8053802 19.660624 19.561979 19.940645 20.211451 20.713734 
252.78083844 22.8687263 20.088776 19.793604 20.053713 20.256794 20.513174 
252.81508633 19.59700687 20.237444 19.758354 19.863478 20.022291 20.133343 
252.82442903 36.91793255 18.363205 17.927414 18.073843 18.210247 18.387312 
252.8700818 63.57730556 18.591604 18.205448 18.509798 18.787729 18.943493 
252.92814442 35.50720545 19.853476 19.45825 19.485769 19.581554 19.896255 
252.93468967 32.83022649 17.896112 18.22241 18.680504 19.065544 19.358454 
252.98615913 25.13235513 20.184752 20.431561 20.902958 21.237278 21.362003 
253.02089943 23.05237805 19.594509 19.183212 19.37908 19.536583 19.678461 
253.0758069 29.84943712 19.970655 19.533541 19.648897 19.880222 19.963909 
253.10901252 32.54424701 18.235357 18.297329 18.711203 19.018959 19.319414 
253.11774127 23.45973425 18.344172 18.358412 18.746521 19.010292 19.400114 
253.1464394 63.81004509 20.325893 19.97209 20.27688 20.516882 20.807339 
253.153318 35.57710543 19.545828 19.077291 19.050638 19.103352 19.253475 
253.15547642 35.06253276 19.303347 19.497143 19.978634 20.30921 20.485714 
253.24649024 20.54503431 19.503492 19.024706 19.200232 19.395315 19.661041 
253.24931691 19.31848284 20.638401 20.389528 20.635075 21.10494 20.961658 
253.25811335 30.18986381 19.84794 19.895115 20.284678 20.574112 20.888628 
253.27086616 19.86652123 18.578362 18.244057 18.395046 18.628954 18.789003 
253.27610743 19.0841593 16.860313 16.340929 16.598459 16.812183 17.065826 
253.28304069 27.26950504 18.819744 18.961475 19.306135 19.661552 20.024612 
253.31901884 36.82616486 19.84738 19.448971 19.706497 19.927458 20.264734 
